object,num_correct,num_incorrect,total_usages,percent_accuracy,languages,num_languages,alternate_forms,dataset_ids
Angus,6,0,6,1.0,"{'nl': 1, 'sv': 1, 'en': 1, 'pt': 1, 'cs': 1, 'da': 1}",6,"{'nl': 'Angus', 'sv': 'Angus', 'en': 'Angus', 'pt': 'Angus', 'cs': 'Angus', 'da': 'Angus'}",['rome_4044']
Nagoya,19,1,20,0.95,"{'nl': 2, 'sv': 2, 'ca': 2, 'bg': 1, 'en': 2, 'de': 1, 'pt': 1, 'es': 2, 'da': 2, 'fr': 2, 'it': 2, 'ro': 1}",12,"{'nl': 'Nagoya', 'sv': 'Nagoya', 'ca': 'Nagoya', 'bg': 'Nagoya', 'en': 'Nagoya', 'de': 'Nagoya', 'pt': 'Nagoya', 'es': 'Nagoya', 'da': 'Nagoya', 'fr': 'Nagoya', 'it': 'Nagoya', 'ro': 'Nagoya'}","['calinet_7328', 'calinet_2998']"
Carthage,7,4,11,0.6363636363636364,"{'nl': 1, 'sv': 1, 'ca': 1, 'bg': 1, 'en': 1, 'pt': 1, 'es': 1, 'da': 1, 'fr': 1, 'it': 1, 'ro': 1}",11,"{'nl': 'Carthago', 'sv': 'Kartago', 'ca': 'Cartago', 'bg': 'Картаген', 'en': 'Carthage', 'pt': 'Cartago', 'es': 'Cartago', 'da': 'Kartago', 'fr': 'Carthage', 'it': 'Cartagine', 'ro': 'Cartagina'}",['calinet_2062']
Messina,0,12,12,0.0,"{'nl': 1, 'sv': 1, 'ca': 1, 'bg': 1, 'en': 1, 'de': 1, 'pt': 1, 'es': 1, 'da': 1, 'fr': 1, 'it': 1, 'ro': 1}",12,"{'nl': 'Messina', 'sv': 'Messina', 'ca': 'Messina', 'bg': 'Месина', 'en': 'Messina', 'de': 'Messina', 'pt': 'Messina', 'es': 'Messina', 'da': 'Messina', 'fr': 'Messine', 'it': 'Messina', 'ro': 'Messina'}",['calinet_6308']
Leipzig,123,38,161,0.7639751552795031,"{'nl': 14, 'sv': 14, 'ca': 14, 'ru': 1, 'bg': 12, 'en': 14, 'de': 8, 'pt': 14, 'es': 14, 'da': 14, 'fr': 14, 'it': 14, 'ro': 14}",13,"{'nl': 'Leipzig', 'sv': 'Leipzig', 'ca': 'Leipzig', 'ru': 'Лейпциг', 'bg': 'Лайпциг', 'en': 'Leipzig', 'de': 'Leipzig', 'pt': 'Leipzig', 'es': 'Leipzig', 'da': 'Leipzig', 'fr': 'Leipzig', 'it': 'Lipsia', 'ro': 'Leipzig'}","['calinet_2324', 'calinet_6095', 'calinet_6214', 'calinet_2129', 'calinet_6196', 'calinet_2466', 'calinet_6089', 'calinet_2226', 'calinet_2312', 'calinet_6296', 'calinet_2485', 'calinet_2067', 'calinet_2368', 'calinet_6031']"
Bohlsbach,12,1,13,0.9230769230769231,"{'nl': 1, 'sv': 1, 'ca': 1, 'pl': 1, 'bg': 1, 'en': 1, 'de': 1, 'pt': 1, 'es': 1, 'da': 1, 'fr': 1, 'it': 1, 'ro': 1}",13,"{'nl': 'Bohlsbach', 'sv': 'Bohlsbach', 'ca': 'Bohlsbach', 'pl': 'Bohlsbach', 'bg': 'Болсбах', 'en': 'Bohlsbach', 'de': 'Bohlsbach', 'pt': 'Bohlsbach', 'es': 'Bohlsbach', 'da': 'Bohlsbach', 'fr': 'Bohlsbach', 'it': 'Bohlsbach', 'ro': 'Bohlsbach'}",['calinet_504']
Trinity,35,3,38,0.9210526315789473,"{'nl': 4, 'sv': 4, 'ca': 2, 'bg': 3, 'en': 4, 'de': 1, 'pt': 4, 'cs': 1, 'es': 4, 'da': 4, 'fr': 1, 'it': 3, 'ro': 3}",13,"{'nl': 'Trinity', 'sv': 'Trinity', 'ca': 'Trinity', 'bg': 'Троица', 'en': 'Trinity', 'de': 'Trinity', 'pt': 'Trinity', 'cs': 'Trinity', 'es': 'Trinity', 'da': 'Trinity', 'fr': 'Trinity', 'it': 'Trinità', 'ro': 'Trinity'}","['rome_20268', 'rome_20328', 'rome_1902', 'rome_456']"
Sariwŏn,16,0,16,1.0,"{'nl': 1, 'sv': 1, 'hu': 1, 'ca': 1, 'pl': 1, 'sl': 1, 'en': 1, 'de': 1, 'pt': 1, 'cs': 1, 'es': 1, 'hr': 1, 'da': 1, 'fr': 1, 'it': 1, 'ro': 1}",16,"{'nl': 'Sariwŏn', 'sv': 'Sariwŏn', 'hu': 'Sariwŏn', 'ca': 'Sariwŏn', 'pl': 'Sariwŏn', 'sl': 'Sariwŏn', 'en': 'Sariwŏn', 'de': 'Sariwŏn', 'pt': 'Sariwŏn', 'cs': 'Sariwŏn', 'es': 'Sariwŏn', 'hr': 'Sariwŏn', 'da': 'Sariwŏn', 'fr': 'Sariwŏn', 'it': 'Sariwŏn', 'ro': 'Sariwŏn'}",['calinet_2923']
Utrecht,10,0,10,1.0,"{'nl': 1, 'sv': 1, 'bg': 1, 'en': 1, 'de': 1, 'pt': 1, 'es': 1, 'da': 1, 'it': 1, 'ro': 1}",10,"{'nl': 'Utrecht', 'sv': 'Utrecht', 'bg': 'Утрехт', 'en': 'Utrecht', 'de': 'Utrecht', 'pt': 'Utrecht', 'es': 'Utrecht', 'da': 'Utrecht', 'it': 'Utrecht', 'ro': 'Utrecht'}",['calinet_958']
Nisibis,13,1,14,0.9285714285714286,"{'nl': 1, 'sv': 1, 'ca': 1, 'pl': 1, 'bg': 1, 'en': 1, 'de': 1, 'pt': 1, 'cs': 1, 'es': 1, 'da': 1, 'fr': 1, 'it': 1, 'ro': 1}",14,"{'nl': 'Nisibis', 'sv': 'Nisibis', 'ca': 'Nisibis', 'pl': 'Nisibis', 'bg': 'Нисибис', 'en': 'Nisibis', 'de': 'Nisibis', 'pt': 'Nisibis', 'cs': 'Nisibis', 'es': 'Nisibis', 'da': 'Nisibis', 'fr': 'Nisibis', 'it': 'Nisibis', 'ro': 'Nisibis'}",['calinet_6371']
Caesarea,3,7,10,0.3,"{'nl': 1, 'sv': 1, 'ca': 1, 'bg': 1, 'en': 1, 'de': 1, 'da': 1, 'fr': 1, 'it': 1, 'ro': 1}",10,"{'nl': 'Caesarea', 'sv': 'Caesarea', 'ca': 'Cesarea', 'bg': 'Кесария', 'en': 'Caesarea', 'de': 'Cäsarea', 'da': 'Cæsarea', 'fr': 'Césarée', 'it': 'Cesarea', 'ro': 'Cezareea'}",['calinet_538']
Bijapur,1,11,12,0.08333333333333333,"{'nl': 1, 'sv': 1, 'ca': 1, 'pl': 1, 'bg': 1, 'en': 1, 'pt': 1, 'es': 1, 'da': 1, 'fr': 1, 'it': 1, 'ro': 1}",12,"{'nl': 'Bijapur', 'sv': 'Bijapur', 'ca': 'Bijapur', 'pl': 'Bijapur', 'bg': 'Биджапур', 'en': 'Bijapur', 'pt': 'Bijapur', 'es': 'Bijapur', 'da': 'Bijapur', 'fr': 'Bijapur', 'it': 'Bijapur', 'ro': 'Bijapur'}",['calinet_673']
Regensburg,21,3,24,0.875,"{'nl': 2, 'sv': 2, 'ca': 2, 'bg': 2, 'en': 2, 'de': 2, 'pt': 2, 'es': 2, 'da': 2, 'fr': 2, 'it': 2, 'ro': 2}",12,"{'nl': 'Regensburg', 'sv': 'Regensburg', 'ca': 'Ratisbona', 'bg': 'Регенсбург', 'en': 'Regensburg', 'de': 'Regensburg', 'pt': 'Regensburg', 'es': 'Ratisbona', 'da': 'Regensburg', 'fr': 'Ratisbonne', 'it': 'Ratisbona', 'ro': 'Regensburg'}","['calinet_2202', 'calinet_870']"
Barrow,1,12,13,0.07692307692307693,"{'nl': 1, 'sv': 1, 'ca': 1, 'pl': 1, 'bg': 1, 'en': 1, 'pt': 1, 'cs': 1, 'es': 1, 'da': 1, 'fr': 1, 'it': 1, 'ro': 1}",13,"{'nl': 'Barrow', 'sv': 'Barrow', 'ca': 'Barrow', 'pl': 'Barrow', 'bg': 'Бароу', 'en': 'Barrow', 'pt': 'Barrow', 'cs': 'Barrow', 'es': 'Barrow', 'da': 'Barrow', 'fr': 'Barrow', 'it': 'Barrow', 'ro': 'Barrow'}",['calinet_7437']
Nordsachsen,6,7,13,0.46153846153846156,"{'nl': 1, 'sv': 1, 'ca': 1, 'pl': 1, 'bg': 1, 'en': 1, 'de': 1, 'pt': 1, 'es': 1, 'da': 1, 'fr': 1, 'it': 1, 'ro': 1}",13,"{'nl': 'Nordsachsen', 'sv': 'Nordsachsen', 'ca': 'Nordsachsen', 'pl': 'Nordsachsen', 'bg': 'Nordsachsen', 'en': 'Nordsachsen', 'de': 'Nordsachsen', 'pt': 'Nordsachsen', 'es': 'Nordsachsen', 'da': 'Nordsachsen', 'fr': 'Nordsachsen', 'it': 'Nordsachsen', 'ro': 'Nordsachsen'}",['calinet_5934']
Sitges,9,3,12,0.75,"{'nl': 1, 'sv': 1, 'ca': 1, 'pl': 1, 'en': 1, 'pt': 1, 'cs': 1, 'es': 1, 'da': 1, 'fr': 1, 'it': 1, 'ro': 1}",12,"{'nl': 'Sitges', 'sv': 'Sitges', 'ca': 'Sitges', 'pl': 'Sitges', 'en': 'Sitges', 'pt': 'Sitges', 'cs': 'Sitges', 'es': 'Sitges', 'da': 'Sitges', 'fr': 'Sitges', 'it': 'Sitges', 'ro': 'Sitges'}",['calinet_7414']
Riohacha,11,4,15,0.7333333333333333,"{'nl': 1, 'sv': 1, 'hu': 1, 'pl': 1, 'bg': 1, 'sl': 1, 'en': 1, 'de': 1, 'pt': 1, 'es': 1, 'hr': 1, 'da': 1, 'fr': 1, 'it': 1, 'ro': 1}",15,"{'nl': 'Riohacha', 'sv': 'Riohacha', 'hu': 'Riohacha', 'pl': 'Riohacha', 'bg': 'Риохача', 'sl': 'Riohacha', 'en': 'Riohacha', 'de': 'Riohacha', 'pt': 'Riohacha', 'es': 'Riohacha', 'hr': 'Riohacha', 'da': 'Riohacha', 'fr': 'Riohacha', 'it': 'Riohacha', 'ro': 'Riohacha'}",['calinet_2631']
Mankato,10,0,10,1.0,"{'nl': 1, 'sv': 1, 'ca': 1, 'bg': 1, 'en': 1, 'de': 1, 'pt': 1, 'es': 1, 'da': 1, 'fr': 1}",10,"{'nl': 'Mankato', 'sv': 'Mankato', 'ca': 'Mankato', 'bg': 'Манкато', 'en': 'Mankato', 'de': 'Mankato', 'pt': 'Mankato', 'es': 'Mankato', 'da': 'Mankato', 'fr': 'Mankato'}",['calinet_2913']
М.,0,13,13,0.0,"{'nl': 1, 'sv': 1, 'ca': 1, 'pl': 1, 'bg': 1, 'en': 1, 'de': 1, 'pt': 1, 'es': 1, 'da': 1, 'fr': 1, 'it': 1, 'ro': 1}",13,"{'nl': 'М.', 'sv': 'М.', 'ca': 'М.', 'pl': 'М.', 'bg': 'М.', 'en': 'М.', 'de': 'М.', 'pt': 'М.', 'es': 'М.', 'da': 'М.', 'fr': 'М.', 'it': 'М.', 'ro': 'М.'}",['calinet_2220']
Lyon,128,33,161,0.7950310559006211,"{'nl': 14, 'sv': 14, 'ca': 14, 'bg': 14, 'en': 14, 'de': 11, 'pt': 14, 'es': 13, 'da': 14, 'fr': 14, 'it': 12, 'ro': 13}",12,"{'nl': 'Lyon', 'sv': 'Lyon', 'ca': 'Lió', 'bg': 'Лион', 'en': 'Lyon', 'de': 'Lyon', 'pt': 'Lyon', 'es': 'Lyon', 'da': 'Lyon', 'fr': 'Lyon', 'it': 'Lione', 'ro': 'Lyon'}","['rome_20080', 'rome_16296', 'rome_18295', 'rome_1715', 'rome_13448', 'rome_33', 'rome_20822', 'rome_9865', 'rome_21192', 'calinet_6239', 'rome_20589', 'rome_9237', 'calinet_755', 'rome_1692']"
Colorado,102,15,117,0.8717948717948718,"{'nl': 9, 'sv': 9, 'ca': 9, 'pl': 6, 'bg': 9, 'sl': 2, 'en': 9, 'de': 9, 'pt': 9, 'cs': 1, 'es': 9, 'da': 9, 'fr': 9, 'it': 9, 'ro': 9}",15,"{'nl': 'Colorado', 'sv': 'Colorado', 'ca': 'Colorado', 'pl': 'Kolorado', 'bg': 'Колорадо', 'sl': 'Kolorado', 'en': 'Colorado', 'de': 'Colorado', 'pt': 'Colorado', 'cs': 'Colorado', 'es': 'Colorado', 'da': 'Colorado', 'fr': 'Colorado', 'it': 'Colorado', 'ro': 'Colorado'}","['rome_19264', 'rome_15300', 'rome_17296', 'rome_12394', 'rome_13139', 'rome_21096', 'rome_9255', 'rome_20360', 'calinet_97']"
Liverpool,85,61,146,0.5821917808219178,"{'nl': 13, 'sv': 13, 'ca': 13, 'bg': 13, 'en': 13, 'de': 4, 'pt': 13, 'es': 13, 'da': 13, 'fr': 13, 'it': 12, 'ro': 13}",12,"{'nl': 'Liverpool', 'sv': 'Liverpool', 'ca': 'Liverpool', 'bg': 'Ливърпул', 'en': 'Liverpool', 'de': 'Liverpool', 'pt': 'Liverpool', 'es': 'Liverpool', 'da': 'Liverpool', 'fr': 'Liverpool', 'it': 'Liverpool', 'ro': 'Liverpool'}","['rome_14855', 'calinet_7204', 'calinet_7323', 'rome_14546', 'rome_16879', 'rome_1433', 'rome_21436', 'rome_18428', 'rome_1007', 'calinet_7387', 'rome_17270', 'calinet_7249', 'calinet_7382']"
asteroid,3,1,4,0.75,"{'nl': 1, 'en': 1, 'pt': 1, 'da': 1}",4,"{'nl': 'asteroïde', 'en': 'asteroid', 'pt': 'asteróide', 'da': 'asteroid'}",['rome_20789']
UNIX,16,7,23,0.6956521739130435,"{'nl': 2, 'sv': 2, 'ca': 2, 'pl': 1, 'bg': 2, 'en': 2, 'de': 1, 'pt': 2, 'es': 2, 'da': 1, 'fr': 2, 'it': 2, 'ro': 2}",13,"{'nl': 'UNIX', 'sv': 'UNIX', 'ca': 'UNIX', 'pl': 'UNIX', 'bg': 'UNIX', 'en': 'UNIX', 'de': 'UNIX', 'pt': 'UNIX', 'es': 'UNIX', 'da': 'UNIX', 'fr': 'UNIX', 'it': 'UNIX', 'ro': 'UNIX'}","['calinet_1625', 'calinet_9941']"
Bhutan,19,3,22,0.8636363636363636,"{'nl': 2, 'sv': 2, 'ca': 2, 'bg': 2, 'en': 2, 'de': 2, 'pt': 2, 'es': 2, 'da': 2, 'fr': 2, 'it': 2}",11,"{'nl': 'Bhutan', 'sv': 'Bhutan', 'ca': 'Bhutan', 'bg': 'Бутан', 'en': 'Bhutan', 'de': 'Bhutan', 'pt': 'Butão', 'es': 'Bután', 'da': 'Bhutan', 'fr': 'Bhoutan', 'it': 'Bhutan'}","['calinet_339', 'calinet_459']"
Minneapolis,203,30,233,0.871244635193133,"{'nl': 19, 'sv': 19, 'hu': 1, 'ca': 19, 'pl': 6, 'bg': 19, 'sl': 1, 'en': 19, 'de': 16, 'pt': 18, 'cs': 5, 'es': 17, 'hr': 1, 'da': 19, 'fr': 17, 'it': 19, 'ro': 18}",17,"{'nl': 'Minneapolis', 'sv': 'Minneapolis', 'hu': 'Minneapolis', 'ca': 'Minneapolis', 'pl': 'Minneapolis', 'bg': 'Минеаполис', 'sl': 'Minneapolis', 'en': 'Minneapolis', 'de': 'Minneapolis', 'pt': 'Minneapolis', 'cs': 'Minneapolis', 'es': 'Minneapolis', 'hr': 'Minneapolis', 'da': 'Minneapolis', 'fr': 'Minneapolis', 'it': 'Minneapolis', 'ro': 'Minneapolis'}","['rome_9673', 'rome_13336', 'calinet_6885', 'rome_15236', 'rome_9069', 'calinet_2714', 'rome_14152', 'rome_7405', 'rome_2300', 'rome_11554', 'rome_16084', 'rome_16644', 'rome_19616', 'rome_15057', 'rome_6635', 'rome_5493', 'rome_9466', 'rome_2635', 'rome_6399']"
Modena,6,5,11,0.5454545454545454,"{'nl': 1, 'sv': 1, 'ca': 1, 'bg': 1, 'en': 1, 'de': 1, 'pt': 1, 'es': 1, 'da': 1, 'fr': 1, 'ro': 1}",11,"{'nl': 'Modena', 'sv': 'Modena', 'ca': 'Mòdena', 'bg': 'Модена', 'en': 'Modena', 'de': 'Modena', 'pt': 'Modena', 'es': 'Módena', 'da': 'Modena', 'fr': 'Modène', 'ro': 'Modena'}",['calinet_6364']
Sinhala,15,5,20,0.75,"{'nl': 1, 'sv': 1, 'ca': 1, 'pl': 1, 'bg': 2, 'en': 2, 'de': 1, 'pt': 2, 'es': 1, 'hr': 1, 'da': 1, 'fr': 2, 'it': 2, 'ro': 2}",14,"{'nl': 'Singalees', 'sv': 'singalesiska', 'ca': 'Sinhala', 'pl': 'syngaleski', 'bg': 'сингалски', 'en': 'Sinhala', 'de': 'Singhalesisch', 'pt': 'Sinhala', 'es': 'cingalés', 'hr': 'sinhalski', 'da': 'singalesiske', 'fr': 'Cinghalais', 'it': 'singalese', 'ro': 'Sinhala'}","['calinet_7535', 'calinet_3186']"
missionary,42,1,43,0.9767441860465116,"{'nl': 2, 'sv': 3, 'ca': 3, 'pl': 3, 'ru': 2, 'sl': 3, 'en': 3, 'de': 1, 'pt': 3, 'cs': 3, 'es': 3, 'hr': 3, 'da': 3, 'fr': 2, 'it': 3, 'ro': 3}",16,"{'nl': 'missionaris', 'sv': 'missionär', 'ca': 'missioner', 'pl': 'misjonarz', 'ru': 'миссионер', 'sl': 'misijonar', 'en': 'missionary', 'de': 'Missionar', 'pt': 'missionário', 'cs': 'misionář', 'es': 'misionero', 'hr': 'misionar', 'da': 'missionær', 'fr': 'missionnaire', 'it': 'missionario', 'ro': 'misionar'}","['calinet_5262', 'rome_2078', 'calinet_5179']"
fluorescent,6,2,8,0.75,"{'nl': 1, 'sv': 1, 'ca': 1, 'en': 1, 'pt': 1, 'es': 1, 'da': 1, 'ro': 1}",8,"{'nl': 'fluorescent', 'sv': 'fluorescerande', 'ca': 'fluorescent', 'en': 'fluorescent', 'pt': 'fluorescent', 'es': 'fluorescent', 'da': 'fluorescerende', 'ro': 'fluorescent'}",['calinet_9721']
Swahili,19,0,19,1.0,"{'nl': 2, 'sv': 2, 'ca': 2, 'bg': 1, 'en': 2, 'pt': 2, 'es': 1, 'da': 2, 'fr': 2, 'it': 2, 'ro': 1}",11,"{'nl': 'Swahili', 'sv': 'Swahili', 'ca': 'suahili', 'bg': 'суахили', 'en': 'Swahili', 'pt': 'Swahili', 'es': 'Swahili', 'da': 'Swahili', 'fr': 'Swahili', 'it': 'swahili', 'ro': 'Swahili'}","['calinet_3280', 'calinet_9170']"
Nogara,10,2,12,0.8333333333333334,"{'nl': 1, 'sv': 1, 'ca': 1, 'bg': 1, 'en': 1, 'de': 1, 'pt': 1, 'es': 1, 'da': 1, 'fr': 1, 'it': 1, 'ro': 1}",12,"{'nl': 'Nogara', 'sv': 'Nogara', 'ca': 'Nogara', 'bg': 'Nogara', 'en': 'Nogara', 'de': 'Nogara', 'pt': 'Nogara', 'es': 'Nogara', 'da': 'Nogara', 'fr': 'Nogara', 'it': 'Nogara', 'ro': 'Nogara'}",['calinet_244']
Birkenhead,35,32,67,0.5223880597014925,"{'nl': 5, 'sv': 5, 'ca': 5, 'pl': 5, 'bg': 5, 'en': 5, 'de': 3, 'pt': 5, 'cs': 4, 'es': 5, 'da': 5, 'fr': 5, 'it': 5, 'ro': 5}",14,"{'nl': 'Birkenhead', 'sv': 'Birkenhead', 'ca': 'Birkenhead', 'pl': 'Birkenhead', 'bg': 'Биркенхед', 'en': 'Birkenhead', 'de': 'Birkenhead', 'pt': 'Birkenhead', 'cs': 'Birkenhead', 'es': 'Birkenhead', 'da': 'Birkenhead', 'fr': 'Birkenhead', 'it': 'Birkenhead', 'ro': 'Birkenhead'}","['calinet_915', 'calinet_7132', 'calinet_7315', 'calinet_7230', 'calinet_7174']"
Boulder,13,0,13,1.0,"{'nl': 1, 'sv': 1, 'ca': 1, 'pl': 1, 'bg': 1, 'en': 1, 'de': 1, 'pt': 1, 'es': 1, 'da': 1, 'fr': 1, 'it': 1, 'ro': 1}",13,"{'nl': 'Boulder', 'sv': 'Boulder', 'ca': 'Boulder', 'pl': 'Boulder', 'bg': 'Боулдър', 'en': 'Boulder', 'de': 'Boulder', 'pt': 'Boulder', 'es': 'Boulder', 'da': 'Boulder', 'fr': 'Boulder', 'it': 'Boulder', 'ro': 'Boulder'}",['rome_3681']
Leicester,43,18,61,0.7049180327868853,"{'nl': 5, 'sv': 5, 'ca': 5, 'pl': 2, 'bg': 5, 'en': 5, 'de': 4, 'pt': 5, 'es': 5, 'da': 5, 'fr': 5, 'it': 5, 'ro': 5}",13,"{'nl': 'Leicester', 'sv': 'Leicester', 'ca': 'Leicester', 'pl': 'Leicester', 'bg': 'Лестър', 'en': 'Leicester', 'de': 'Leicester', 'pt': 'Leicester', 'es': 'Leicester', 'da': 'Leicester', 'fr': 'Leicester', 'it': 'Leicester', 'ro': 'Leicester'}","['rome_9384', 'rome_13112', 'rome_3902', 'rome_20663', 'calinet_6487']"
Dalmatia,10,2,12,0.8333333333333334,"{'nl': 1, 'sv': 1, 'ca': 1, 'bg': 1, 'en': 1, 'de': 1, 'pt': 1, 'es': 1, 'da': 1, 'fr': 1, 'it': 1, 'ro': 1}",12,"{'nl': 'Dalmatië', 'sv': 'dalmatien', 'ca': 'Dalmàcia', 'bg': 'Далмация', 'en': 'Dalmatia', 'de': 'Dalmatien', 'pt': 'Dalmácia', 'es': 'Dalmacia', 'da': 'Dalmatien', 'fr': 'Dalmatie', 'it': 'Dalmazia', 'ro': 'Dalmația'}",['calinet_6022']
Hyderabad,41,0,41,1.0,"{'nl': 3, 'sv': 3, 'hu': 1, 'ca': 2, 'pl': 2, 'bg': 3, 'sl': 2, 'en': 3, 'de': 3, 'pt': 3, 'cs': 2, 'es': 3, 'hr': 1, 'da': 3, 'fr': 2, 'it': 2, 'ro': 3}",17,"{'nl': 'Hyderabad', 'sv': 'Hyderabad', 'hu': 'Hyderabad', 'ca': 'Hyderabad', 'pl': 'Hyderabad', 'bg': 'Хайдерабад', 'sl': 'Hyderabad', 'en': 'Hyderabad', 'de': 'Hyderabad', 'pt': 'Hyderabad', 'cs': 'Hyderabad', 'es': 'Hyderabad', 'hr': 'Hyderabad', 'da': 'Hyderabad', 'fr': 'Hyderabad', 'it': 'Hyderabad', 'ro': 'Hyderabad'}","['calinet_6699', 'calinet_2639', 'calinet_2716']"
QED,9,6,15,0.6,"{'nl': 1, 'sv': 1, 'ca': 1, 'pl': 1, 'bg': 1, 'sl': 1, 'en': 1, 'de': 1, 'pt': 1, 'cs': 1, 'es': 1, 'da': 1, 'fr': 1, 'it': 1, 'ro': 1}",15,"{'nl': 'QED', 'sv': 'QED', 'ca': 'QED', 'pl': 'QED', 'bg': 'QED', 'sl': 'QED', 'en': 'QED', 'de': 'QED', 'pt': 'QED', 'cs': 'QED', 'es': 'QED', 'da': 'QED', 'fr': 'QED', 'it': 'QED', 'ro': 'QED'}",['calinet_1806']
Bologna,55,1,56,0.9821428571428571,"{'nl': 5, 'sv': 5, 'ca': 5, 'bg': 5, 'en': 5, 'de': 1, 'pt': 5, 'es': 5, 'da': 5, 'fr': 5, 'it': 5, 'ro': 5}",12,"{'nl': 'Bologna', 'sv': 'Bologna', 'ca': 'Bolonya', 'bg': 'Болоня', 'en': 'Bologna', 'de': 'Bologna', 'pt': 'Bolonha', 'es': 'Bolonia', 'da': 'Bologna', 'fr': 'Bologne', 'it': 'Bologna', 'ro': 'Bologna'}","['calinet_7212', 'calinet_6020', 'calinet_836', 'calinet_7263', 'calinet_707']"
Valencia,36,0,36,1.0,"{'nl': 3, 'sv': 3, 'ca': 3, 'bg': 3, 'en': 3, 'de': 2, 'pt': 3, 'cs': 1, 'es': 3, 'da': 3, 'fr': 3, 'it': 3, 'ro': 3}",13,"{'nl': 'Valencia', 'sv': 'Valencia', 'ca': 'València', 'bg': 'Валенсия', 'en': 'Valencia', 'de': 'Valencia', 'pt': 'Valência', 'cs': 'Valencie', 'es': 'Valencia', 'da': 'Valencia', 'fr': 'Valence', 'it': 'Valencia', 'ro': 'Valencia'}","['calinet_894', 'rome_16901', 'rome_7066']"
Bristol,94,20,114,0.8245614035087719,"{'nl': 10, 'sv': 10, 'ca': 9, 'bg': 9, 'en': 10, 'de': 8, 'pt': 10, 'es': 8, 'da': 10, 'fr': 10, 'it': 10, 'ro': 10}",12,"{'nl': 'Bristol', 'sv': 'Bristol', 'ca': 'Bristol', 'bg': 'Бристол', 'en': 'Bristol', 'de': 'Bristol', 'pt': 'Bristol', 'es': 'Bristol', 'da': 'Bristol', 'fr': 'Bristol', 'it': 'Bristol', 'ro': 'Bristol'}","['calinet_631', 'rome_10882', 'calinet_7390', 'rome_976', 'rome_911', 'rome_9775', 'rome_11355', 'rome_2628', 'rome_14975', 'calinet_7098']"
Jaffa,11,1,12,0.9166666666666666,"{'nl': 1, 'sv': 1, 'ca': 1, 'bg': 1, 'en': 1, 'de': 1, 'pt': 1, 'es': 1, 'da': 1, 'fr': 1, 'it': 1, 'ro': 1}",12,"{'nl': 'Jaffa', 'sv': 'Jaffa', 'ca': 'Jaffa', 'bg': 'Яфа', 'en': 'Jaffa', 'de': 'Jaffa', 'pt': 'Jaffa', 'es': 'Jaffa', 'da': 'Jaffa', 'fr': 'Jaffa', 'it': 'Giaffa', 'ro': 'Jaffa'}",['calinet_6606']
Mula,11,2,13,0.8461538461538461,"{'nl': 1, 'sv': 1, 'ca': 1, 'pl': 1, 'bg': 1, 'en': 1, 'de': 1, 'pt': 1, 'es': 1, 'da': 1, 'fr': 1, 'it': 1, 'ro': 1}",13,"{'nl': 'Mula', 'sv': 'Mula', 'ca': 'Mula', 'pl': 'Mula', 'bg': 'Мула', 'en': 'Mula', 'de': 'Mula', 'pt': 'Mula', 'es': 'Mula', 'da': 'Mula', 'fr': 'Mula', 'it': 'Mula', 'ro': 'Mula'}",['calinet_454']
Köln,10,2,12,0.8333333333333334,"{'nl': 1, 'sv': 1, 'ca': 1, 'bg': 1, 'en': 1, 'de': 1, 'pt': 1, 'es': 1, 'da': 1, 'fr': 1, 'it': 1, 'ro': 1}",12,"{'nl': 'Keulen', 'sv': 'Köln', 'ca': 'Köln', 'bg': 'Кьолн', 'en': 'Köln', 'de': 'Köln', 'pt': 'Köln', 'es': 'Colonia', 'da': 'Köln', 'fr': 'Cologne', 'it': 'Colonia', 'ro': 'Köln'}",['calinet_2270']
Maseru,12,0,12,1.0,"{'nl': 1, 'sv': 1, 'ca': 1, 'pl': 1, 'bg': 1, 'en': 1, 'de': 1, 'pt': 1, 'es': 1, 'da': 1, 'fr': 1, 'it': 1}",12,"{'nl': 'Maseru', 'sv': 'Maseru', 'ca': 'Maseru', 'pl': 'Maseru', 'bg': 'Масеру', 'en': 'Maseru', 'de': 'Maseru', 'pt': 'Maseru', 'es': 'Maseru', 'da': 'Maseru', 'fr': 'Maseru', 'it': 'Maseru'}",['calinet_2819']
Bosnia-Herzegovina,9,0,9,1.0,"{'nl': 1, 'sv': 1, 'bg': 1, 'en': 1, 'de': 1, 'es': 1, 'da': 1, 'fr': 1, 'it': 1}",9,"{'nl': 'Bosnië-Herzegovina', 'sv': 'Bosnien-Hercegovina', 'bg': 'Босна и Херцеговина', 'en': 'Bosnia-Herzegovina', 'de': 'Bosnien-Herzegowina', 'es': 'Bosnia-Herzegovina', 'da': 'Bosnien-Hercegovina', 'fr': 'Bosnie-Herzégovine', 'it': 'Bosnia-Erzegovina'}",['calinet_157']
Doge,26,5,31,0.8387096774193549,"{'nl': 2, 'sv': 3, 'ca': 3, 'bg': 2, 'en': 3, 'pt': 3, 'es': 3, 'da': 3, 'fr': 3, 'it': 3, 'ro': 3}",11,"{'nl': 'Doge', 'sv': 'Doge', 'ca': 'Doge', 'bg': 'Дож', 'en': 'Doge', 'pt': 'Doge', 'es': 'Dux', 'da': 'Doge', 'fr': 'Doge', 'it': 'Doge', 'ro': 'Doge'}","['calinet_12136', 'calinet_12474', 'calinet_12110']"
