model,dataset_id,differences,stem,true,false,relation
google/mt5-xl,calinet_8128,-3.2782554626464844e-06,"Jazz glasbeniki, kot je",Papa Celestin,['Sexmission'],P136
google/mt5-xl,rome_20418,-3.2782554626464844e-06,Itanium je ustvaril,Intel,['IBM'],P178
google/mt5-xl,calinet_4614,-3.248453140258789e-06,CBS bo debitiral,Dobie Gillis,"['Even Stevens', 'Cinemax', 'ONE HD', ""Sorry, I've Got No Head""]",P449
google/mt5-xl,calinet_12941,-3.230571746826172e-06,Založba Pauline Rubio je,EMI,"['Chiswick Records', 'Tear Da Club Up Thugs', 'Tzadik Records', 'Flamingo Recordings', 'Flamsko oko']",P264
google/mt5-xl,calinet_8445,-3.2186508178710938e-06,Glasbeniki country glasbe,Tammy Wynette,['Sherrill Milnes'],P136
google/mt5-xl,rome_10884,-3.2186508178710938e-06,Steve Phillips je zaposlen pri,ESPN,['BBC'],P108
google/mt5-xl,rome_14498,-3.2186508178710938e-06,Poklic Aleksandra Witteka je,arhitekt,['igralec'],P106
google/mt5-xl,calinet_4607,-3.2186508178710938e-06,Ghar Ki Lakshmi Betiyann ​​je bil prvotno predvajan na,Zee TV,"['Fox Business', 'Deutscher Fernsehfunk', 'INDIAN SUMMERS', 'Los Exitosos Pells']",P449
google/mt5-xl,rome_12887,-3.2186508178710938e-06,Melaka TMFC se nahaja v državi,Malezija,['Poljska'],P17
google/mt5-xl,rome_17587,-3.2186508178710938e-06,"Programirani sistem rezervacij letalskih prevoznikov, ki ga je razvil",IBM,['Microsoft'],P178
google/mt5-xl,rome_19800,-3.2186508178710938e-06,Izvirni jezik Nationalencyklopedina je bila,švedščina,['angleščina'],P364
google/mt5-xl,rome_20661,-3.2186508178710938e-06,Po poklicu Constand Viljoen je,politik,['igralec'],P106
google/mt5-xl,calinet_12810,-3.1987826029459634e-06,Snemalni umetnik Warner Music,Donkeyboy,"['Dill Records', 'MCA records', 'Revelation', 'Cash Money Records', 'Firebox Records', 'Burrito Deluxe', 'T-Neck', 'Badmotorfinger', 'Chop Shop Records', 'Mercury Records Nashville', 'Zunior', 'mau5trap']",P264
google/mt5-xl,calinet_8518,-3.1789143880208335e-06,S-37 proizvaja,Sukhoi Aviation Corporation,"['Kawasaki Heavy Industries', 'Ford Motor Company', 'Boston Dynamics']",P176
google/mt5-xl,rome_14583,-3.159046173095703e-06,"Žanr, ki ga igra Svensson, Svensson, je",sitcom,['jazz'],P136
google/mt5-xl,rome_2898,-3.159046173095703e-06,Poklic Jona Rosea je,skladatelj,['igralec'],P106
google/mt5-xl,calinet_12606,-3.1391779581705728e-06,"Led Zeppelin, ki jih zastopa",Atlantic Records,"['DJ Food', 'Smash Mouth', 'S-Curve Records', 'Hannibal Records', 'Verve Forecast Records', 'Black Reign']",P264
google/mt5-xl,calinet_8709,-3.129243850708008e-06,Laguno je razvil,Renault,"['Sopwith Aviation Company', 'Shin Meiwa', 'Triumph Motorcycles', 'adidas']",P176
google/mt5-xl,calinet_2925,-3.129243850708008e-06,"Glavno mesto okrožja Heves,",Eger,"['Gadsden, Alabama', 'Kartli-Kakheti', 'Cross City, Florida', 'Bukarešta']",P36
google/mt5-xl,rome_17276,-3.0994415283203125e-06,"Anton Nel,",klavir,['trobenta'],P1303
google/mt5-xl,rome_3029,-3.0994415283203125e-06,"Ian Trethowan, ki dela za",BBC,['ESPN'],P108
google/mt5-xl,rome_9810,-3.0994415283203125e-06,Windows Mobile 6.5 je razvil,Microsoft,['Apple'],P178
google/mt5-xl,rome_5502,-3.0994415283203125e-06,Hidden Faces je debitiral na,NBC,['CBS'],P449
google/mt5-xl,calinet_6557,-3.079573313395182e-06,"Bothell, Washington vsebuje sedež podjetja",Cavedog Entertainment,"['Dynamo Dushanbe', 'Marangattupilly', 'Ringnes']",P159
google/mt5-xl,calinet_5510,-3.069639205932617e-06,"Hokkaido's capital,",Sapporo,"['Mbarara', 'Sulawesi Selatan', 'Hohhot', 'Bozen']",P1376
google/mt5-xl,calinet_2908,-3.063678741455078e-06,Glavno mesto Kenije je,Območje Nairobija,"['toronto', 'Marondera', 'Tandag City', 'Okrožje Borden', 'vzhodni Borneo']",P36
google/mt5-xl,rome_5037,-3.039836883544922e-06,"Bix Beiderbecke,",trobenta,['kitara'],P1303
google/mt5-xl,rome_5607,-3.039836883544922e-06,"Ma Rainey, to predstavlja",Paramount,['Fantasy'],P264
google/mt5-xl,calinet_12406,-3.039836883544922e-06,"Robert Menzies, čigar položaj je",predsednik vlade,['produktni vodja'],P39
google/mt5-xl,rome_7313,-3.039836883544922e-06,Dumitru Prunariu dela kot,astronavt,['igralec'],P106
google/mt5-xl,rome_3869,-3.039836883544922e-06,Čarobni klovn je bil izdan na,NBC,['BBC'],P449
google/mt5-xl,calinet_12977,-3.0249357223510742e-06,"Brother Where You Bound, ki jo zastopa",A&M Records,"['Specialty Records', 'Grosse Boîte', 'Dope House Records', 'Enemy Records', 'Plus 8', ""Whole Lotta Shakin' Goin' On"", '1100 Bel Air Place', 'Lamon Records']",P264
google/mt5-xl,calinet_5500,-3.0040740966796874e-06,"Balachandran Chullikkadu, ki dela kot",pesnik,"['négociant', 'psiholog', 'Baletni mojster', 'pornografski igralec', 'trgovec s krznom']",P106
google/mt5-xl,rome_4391,-2.9802322387695312e-06,Lokacija Artes Mundi je,Wales,['Normandija'],P276
google/mt5-xl,calinet_12708,-2.950429916381836e-06,"Junoon, ki ga zastopa",EMI Records,"['Fierce Panda Records', 'Hi Records', 'Big Brother Records', 'RCA Bluebird', 'Philles', 'Ike Quebec']",P264
google/mt5-xl,rome_2614,-2.9206275939941406e-06,Neuburg Peak se nahaja v,Antarktika,['Evropi'],P30
google/mt5-xl,rome_8271,-2.9206275939941406e-06,Space Stars je bil izdan na,NBC,['CBS'],P449
google/mt5-xl,calinet_12685,-2.9206275939941406e-06,"Joan Baez, ki jo zastopa",Vanguard,"['DIW Records', 'Toshiba EMI', 'Universal Music Grčija', 'RAM Records', 'Hyperdub records', 'Monstrosity', 'Motown sound', 'Fever Records']",P264
google/mt5-xl,rome_318,-2.9206275939941406e-06,Kaj igra Piirpauke? Igrajo,jazz,['triler'],P136
google/mt5-xl,calinet_12532,-2.905726432800293e-06,"The Temptations, izdana pri",Motown,"['Pool It!', 'InsideOut Music', 'Tiny Vipers', 'Sanctuary Records']",P264
google/mt5-xl,calinet_1796,-2.905726432800293e-06,Področje delovanja Marie Skłodowske Curie je,radioaktivnost,"['rokoko', 'paleontologi', 'Frederick Vernon Coville', 'entomologija']",P101
google/mt5-xl,calinet_12578,-2.86102294921875e-06,The Peoples Champ je posnel za,Atlantic Records,"['Grand Royal Records', 'Albert Productions', 'Secret City', 'Outerloop Management', 'Soma Quality Recordings', 'Flying Fish', 'DefStar Records', 'Studio Tuff Gong', 'Ignition Records']",P264
google/mt5-xl,calinet_12688,-2.823770046234131e-06,Založba The Residents je,Ralph,"['Dirty Records', 'Virgin Records Nashville', 'Everything You Want', 'Prophecy Productions', 'Rhythm Nation', 'Sonny Stitt', 'Loosegroove', 'Lori Carson']",P264
google/mt5-xl,calinet_6909,-2.8014183044433594e-06,Stratford-upon-Avon ima sedež podjetja,RSC,['Pacific Gas & Electric Company'],P159
google/mt5-xl,rome_14919,-2.8014183044433594e-06,Poklic Williama Averella Harrimana je,politik,['igralec'],P106
google/mt5-xl,calinet_4894,-2.8014183044433594e-06,Urgenca! debitiral na,NBC,"['NOVA scienceNOW', 'Fox News', 'CBS', 'HTV']",P449
google/mt5-xl,rome_21908,-2.8014183044433594e-06,Hidden Hills je bil izdan na,NBC,['CBS'],P449
google/mt5-xl,rome_7566,-2.8014183044433594e-06,George Shrinks je bil prvotno predvajan na,PBS,['BBC'],P449
google/mt5-xl,calinet_12653,-2.792903355189732e-06,"The Crew-Cuts, ki jih zastopa",Mercury Records,"['Half A Cow', 'Bloodshot Records', 'Atco', 'Emi Italiana', 'Engine Company Records', 'Virgin Records', 'Universal Music Group']",P264
google/mt5-xl,calinet_5048,-2.771615982055664e-06,Okupacija Maine de Biran je,filozof,"['gradbeni inženir', 'vulkanolog', 'renesančni človek', 'resničnostna televizija']",P106
google/mt5-xl,calinet_5915,-2.771615982055664e-06,Glavno mesto province Zaire je,M'banza-Kongo,"['Okrožje Novorzhevsky', 'Strathbogie', 'Babilon', 'Kurnool', 'Leribe', 'Wewak']",P1376
google/mt5-xl,rome_3153,-2.7418136596679688e-06,"John Zachman,",IBM,['BBC'],P108
google/mt5-xl,calinet_4635,-2.7318795522054038e-06,Das Erste bo debitiral,Verbotene Liebe,"['Jeopardy!', 'Channel 13', 'ITV2', 'Sinasamba Kita', 'Merry Madagascar', 'ABC']",P449
google/mt5-xl,rome_6383,-2.682209014892578e-06,Izvirni jezik Bad Boys II je,angleščina,['korejščina'],P364
google/mt5-xl,rome_5850,-2.682209014892578e-06,Joseph Whitworth je delal v mestu,Manchester,['London'],P937
google/mt5-xl,rome_13242,-2.682209014892578e-06,Popzilla je bila prvotno predvajana na,MTV,['BBC'],P449
google/mt5-xl,rome_549,-2.682209014892578e-06,Ba F.C. se nahaja v državi,Fidži,['Italija'],P17
google/mt5-xl,calinet_1566,-2.642472585042318e-06,Wagnerjevo strokovno znanje je,opera,"['Hipergrafija', 'linearna algebra', 'faqih', 'mezzotint', 'Carl Friedrich Philipp von Martius', 'Len Adleman', 'dokumentarni film', 'Nizozemsko slikarstvo zlate dobe', 'jungovski analitik']",P101
google/mt5-xl,rome_5751,-2.6226043701171875e-06,Paddy Lowe dela za,McLaren,['BBC'],P108
google/mt5-xl,rome_6607,-2.6226043701171875e-06,Lokacija mostu Hohenzollern je,Köln,['Aljaska'],P276
google/mt5-xl,calinet_4550,-2.586841583251953e-06,Dnevnik je bil prvotno predvajan na,NBC,"['Food Network Canada', 'Fox Sports Networks', 'Banjun Drama', 'TruTV', 'Storm Stories']",P449
google/mt5-xl,calinet_5116,-2.5828679402669272e-06,"Mustafa paša, ki deluje kot",politik,"['Podpredsednik', 'Univerza Rutgers', 'dirigent']",P106
google/mt5-xl,calinet_8588,-2.5828679402669272e-06,Apache proizvaja,Hughes Helicopters,"['BlackBerry Ltd', 'Swindon Works', 'Bayerische Motoren Werke']",P176
google/mt5-xl,calinet_5609,-2.562999725341797e-06,Glavno mesto Severnih Marianskih otokov je,Saipan,"['AR', 'Tarawa', 'Kanazawa', 'Dinefwr', 'Zulia', 'Bossangoa']",P1376
google/mt5-xl,calinet_12280,-2.562999725341797e-06,Položaj Davida Bennetta Hilla je,Guverner,['PEI Premier'],P39
google/mt5-xl,calinet_7538,-2.562999725341797e-06,Prvotni jezik Voltrona je bil,angleščina,"['Finn Family Moomintroll', 'latinski jezik', 'telugu']",P364
google/mt5-xl,calinet_8652,-2.562999725341797e-06,DragonBall je produkt podjetja,Freescale,"['Luxor AB', 'CANT']",P176
google/mt5-xl,rome_2302,-2.562999725341797e-06,Glavno mesto Kampanije je,Neapelj,['Bruselj'],P36
google/mt5-xl,rome_13859,-2.562999725341797e-06,Področje dela Hermanna Klaatscha je,anatomija,['logika'],P101
google/mt5-xl,rome_13797,-2.562999725341797e-06,V občini Kiruna je uradni jezik,finščina,['angleščina'],P37
google/mt5-xl,calinet_8169,-2.5232632954915366e-06,Scandal'us igra,pop,"['roots reggae', 'Italo ples', 'Clockstoppers']",P136
google/mt5-xl,calinet_6861,-2.5232632954915366e-06,Chennai vsebuje sedež,Thanthi TV,"['HOT Animation', 'Manipal', 'OIC']",P159
google/mt5-xl,rome_3611,-2.5033950805664062e-06,Drumheller-Stettler se nahaja v,Kanada,['Indija'],P17
google/mt5-xl,calinet_12665,-2.5033950805664062e-06,"Glasbena založba, ki zastopa Vijaya Iyerja, je",ACT,"['Murder Inc.', 'Roxy Recordings', 'BPitch Control', 'CTI Records', 'Liberty Records', 'Desert Storm Records']",P264
google/mt5-xl,calinet_12745,-2.473592758178711e-06,"Glasbena založba, ki zastopa Chrisa Staplesa, je",Tooth & Nail Records,"['Beggars Group', 'Chess records', 'Steely Dan', 'Don Caballero', 'Big Machine Records', 'Black Jazz Records', 'Caddillac Tah', 'Triple Crown Records']",P264
google/mt5-xl,calinet_5186,-2.4437904357910156e-06,Poklic Jan Angela je,politik,"['razbojnik', 'Tirthankara', 'finančnik', 'politični strokovnjak']",P106
google/mt5-xl,rome_10486,-2.4437904357910156e-06,"Renato Augusto,",vezist,['branilec'],P413
google/mt5-xl,rome_7850,-2.4437904357910156e-06,"John Smoltz,",vrč,['vezist'],P413
google/mt5-xl,rome_1135,-2.4437904357910156e-06,Po poklicu Murli Deora je,politik,['igralec'],P106
google/mt5-xl,calinet_8166,-2.4437904357910156e-06,"Krokodil, ki igra",satirično,"[""I'll Still Be Loving You""]",P136
google/mt5-xl,calinet_6653,-2.4239222208658853e-06,V Mumbaju je sedež,Jet Airways,"['Supervalu', 'Peter Pan Bus Lines', 'NTUC FairPrice Co-operative']",P159
google/mt5-xl,calinet_5722,-2.4139881134033203e-06,"Glavno mesto Konga,",Kinshasa,"['Provinca Kigali', 'Okrožje Bucks, Pensilvanija']",P1376
google/mt5-xl,calinet_11878,-2.4139881134033203e-06,"MFS, ki ga je ustvarila",Apple,"['CCP Games', 'Fundacija Xiph.Org']",P178
google/mt5-xl,calinet_4785,-2.39411989847819e-06,Late Kick Off je bil prvotno predvajan na,BBC One,"['Spider Riders', 'G4techTV Canada', 'Spin City', 'ABC Network', 'Australian Broadcasting Commission', 'SciFi.com']",P449
google/mt5-xl,rome_19663,-2.384185791015625e-06,"OpenAFS, izdelek, ki ga je razvil",IBM,['Microsoft'],P178
google/mt5-xl,calinet_11734,-2.384185791015625e-06,Dave Mirra Freestyle BMX je razvil,Z-Axis,"['Jolla', 'Gameloft', 'AT&T Corporation', 'Intel Corporation']",P178
google/mt5-xl,rome_15825,-2.384185791015625e-06,Materni jezik Almeide Garrett je,portugalščina,['italijanščina'],P103
google/mt5-xl,rome_2192,-2.384185791015625e-06,Področje delovanja rokokoja je,arhitektura,['manga'],P101
google/mt5-xl,calinet_9127,-2.384185791015625e-06,Jezik Iravadija je bil,angleščina,"['Jurchen', 'škotski', 'grški priimek', 'Klima Tropiko']",P407
google/mt5-xl,calinet_8264,-2.384185791015625e-06,Pop rock glasbeniki,Mark Ballas,['Johnny Bothwell'],P136
google/mt5-xl,calinet_12512,-2.3671558925083706e-06,"Earthstar, ki ga zastopa",Sky Records,"['Sony BMG Entertainment', 'NorthernBlues Music', 'Dave Mustaine', 'Tori Amos', 'Arena Rock Recording Co.', 'Barclay Records', 'Ruffhouse']",P264
google/mt5-xl,calinet_8343,-2.3245811462402344e-06,"Romantični komedijski filmski glasbeniki, kot je",Much Ado About Nothing,['Lemon Jelly'],P136
google/mt5-xl,rome_8604,-2.3245811462402344e-06,Lokacija Molodista je,Kijev,['Cardiff'],P276
google/mt5-xl,rome_4448,-2.3245811462402344e-06,Katero pozicijo igra Lou Saban? Igrajo kot,linebacker,['vezist'],P413
google/mt5-xl,rome_9705,-2.3245811462402344e-06,Mladi in nemirni premierno na,CBS,['BBC'],P449
google/mt5-xl,rome_16757,-2.3245811462402344e-06,"Žanr, ki ga predvaja Emanem Records, je",jazz,['tragedija'],P136
google/mt5-xl,rome_20587,-2.3245811462402344e-06,Empty Nest je bil prvotno predvajan na,NBC,['CBS'],P449
google/mt5-xl,calinet_12890,-2.3146470387776694e-06,"Glasbena založba, ki zastopa Segerja, je",Capitol,"['Magic Circle Music', 'Bring Me Your Love', 'Reverberation Records', 'Peaceville', 'Corporate Thugz Entertainment', 'Luther Campbell']",P264
google/mt5-xl,calinet_12885,-2.312660217285156e-06,"Valery Gergiev, ki ga zastopa",Decca,"['Chimaira', 'Candlelight Records', 'Telarc Records', 'Grrr recordS', 'Apple Corps']",P264
google/mt5-xl,calinet_8897,-2.294778823852539e-06,LS10 je ustvaril,Rolladen-Schneider,"['Steyr Mannlicher GmbH & Co KG', 'Drewry Car Co.']",P176
google/mt5-xl,calinet_7731,-2.294778823852539e-06,Izvirni jezik Bad Girls je bil,angleščina,"['klasična kitajščina', 'Young & Beautiful']",P364
google/mt5-xl,calinet_5073,-2.294778823852539e-06,William Langewiesche dela kot,novinar,"['Patriarh', 'rebbe']",P106
google/mt5-xl,rome_4763,-2.2649765014648438e-06,Lokacija Welsh Guards je,London,['Škotska'],P276
google/mt5-xl,rome_588,-2.2649765014648438e-06,"Georges Altman, ki dela kot",novinar,['igralec'],P106
google/mt5-xl,rome_20578,-2.2649765014648438e-06,Taylor Valley se nahaja v,Antarktika,['Evropi'],P30
google/mt5-xl,rome_12003,-2.2649765014648438e-06,Uradni jezik Kajaanija je,finščina,['italijanščina'],P37
google/mt5-xl,calinet_7984,-2.2649765014648438e-06,Izvirni jezik Tattwabodhini Patrika je,bengalščina,['Primarna kronika'],P364
google/mt5-xl,calinet_12919,-2.2550423940022788e-06,"Red Lorry Yellow Lorry, ki ga predstavlja",Beggars Banquet,"['Timberyard Records', 'Hospital Records', 'Clay records', 'Sigurd Wongraven', 'Pony Canyon', 'Barnaby']",P264
google/mt5-xl,calinet_12720,-2.2550423940022788e-06,Del Amitrijeva založba je,Chrysalis Records,"['Takoma', 'Drag City Records', 'Wordshaker', 'Joe Sun', 'mau5trap', 'Caroline International']",P264
google/mt5-xl,rome_3928,-2.205371856689453e-06,Strokovno znanje Ulfa von Eulerja je,fiziologija,['matematika'],P101
google/mt5-xl,rome_8145,-2.205371856689453e-06,"Jezik, ki ga uporablja Natalia Barbu, je",angleščina,['italijanščina'],P1412
google/mt5-xl,rome_8968,-2.205371856689453e-06,Florent Sinama Pongolle igra,nogomet,['hokej'],P641
google/mt5-xl,rome_9337,-2.205371856689453e-06,Ctesias deluje kot,zdravnik,['igralec'],P106
google/mt5-xl,rome_816,-2.205371856689453e-06,Julia Somerville je zaposlena pri,BBC,['IBM'],P108
google/mt5-xl,calinet_1723,-2.205371856689453e-06,Strokovno znanje Jaya Forresterja je,Sistemska dinamika,"['UX', 'Huene', 'Rentgenska kristalografija']",P101
google/mt5-xl,rome_8281,-2.205371856689453e-06,"Tizen, ki ga je ustvaril",Intel,['Google'],P178
google/mt5-xl,calinet_8672,-2.1904706954956055e-06,Felixstowe F.5 je ustvarila,Hiro Naval Arsenal,"['SIA', 'Lockheed Aircraft', 'Rolladen-Schneider', 'Toyota NETZ Store']",P176
google/mt5-xl,calinet_12661,-2.181529998779297e-06,Založba Going Blank Again je,Creation Records,"['Bethlehem Records', 'Hypnotize Camp Posse', 'Barnaby Records', 'Shania Twain', 'Sony Music Entertainment Japan']",P264
google/mt5-xl,calinet_11718,-2.175569534301758e-06,"Sly Cooper, ki ga je razvil",Sucker Punch,"['Myasishchev', 'ISI']",P178
google/mt5-xl,rome_21018,-2.1457672119140625e-06,"Samuel Hill-Wood, ki dela kot",politik,['igralec'],P106
google/mt5-xl,rome_19692,-2.1457672119140625e-06,Pirate Master je bil prvotno predvajan na,CBS,['BBC'],P449
google/mt5-xl,rome_21631,-2.1457672119140625e-06,"Carla Bley,",klavir,['kitara'],P1303
google/mt5-xl,rome_4614,-2.1457672119140625e-06,Poklic Roberta Lepagea je,igralec,['prerok'],P106
google/mt5-xl,rome_11055,-2.1457672119140625e-06,Jezik Adventure Time je,angleščina,['italijanščina'],P364
google/mt5-xl,rome_2490,-2.1457672119140625e-06,Osbournovi so prvotno predvajali na,MTV,['ESPN'],P449
google/mt5-xl,rome_15125,-2.1457672119140625e-06,A. Poklic Edwarda Sutherlanda je,igralec,['novinar'],P106
google/mt5-xl,rome_18003,-2.1457672119140625e-06,"Don Majkowski,",branilec,['vezist'],P413
google/mt5-xl,rome_20705,-2.1457672119140625e-06,Arturo Jauretche je po poklicu,politik,['zdravnik'],P106
google/mt5-xl,calinet_2968,-2.133846282958984e-06,"Glavno mesto Tatarstana,",Kazan,"['Francosko kraljestvo', 'Grozni', 'Hasakah', 'Tartu', 'Okrožje Union, New Jersey']",P36
google/mt5-xl,calinet_9,-2.086162567138672e-06,Macau meji na,Guangdong,"['Okrožje Brewster', 'Okrožje Chikballapur']",P47
google/mt5-xl,rome_1650,-2.086162567138672e-06,Jezik bombnih napadov v Londonu 21. julija 2005 je bil,portugalščina,['italijanščina'],P407
google/mt5-xl,rome_9996,-2.086162567138672e-06,V Kiteeju je uradni jezik,finščina,['angleščina'],P37
google/mt5-xl,rome_21864,-2.086162567138672e-06,"Carlo Porta, ki dela kot",pesnik,['igralec'],P106
google/mt5-xl,rome_1105,-2.086162567138672e-06,Halchidhoma se nahaja v,Arizona,['Anglija'],P276
google/mt5-xl,calinet_7780,-2.0563602447509766e-06,Jezik Charodei je bil,ruski,"['filipinski jezik', 'švedski jezik']",P364
google/mt5-xl,calinet_3176,-2.0464261372884116e-06,Uradni jezik Kanade je,angleščina,"['Sámi', 'Občina Trosa', 'Haryanvi']",P37
google/mt5-xl,calinet_12742,-2.0265579223632812e-06,"Stanley Turrentine, ki ga zastopa",Blue Note,"['NorthernBlues Music', 'Metropolis Records', 'El Cartel Records', 'Moderna ljubezen', 'Nessa Records', 'Blacksmith Records', 'Three Gut Records']",P264
google/mt5-xl,rome_19930,-2.0265579223632812e-06,"Lorraine Newman,",BBC,['Microsoft'],P108
google/mt5-xl,rome_11267,-2.0265579223632812e-06,Poklic Johna Rentoula je,novinar,['igralec'],P106
google/mt5-xl,calinet_8162,-1.996755599975586e-06,"Glasbeniki znanstvene fantastike, kot je",Battlestar Galactica,"['Heath Brothers', 'AFX']",P136
google/mt5-xl,calinet_4640,-1.9818544387817383e-06,Love & Hip Hop je bil prvotno predvajan na,VH1,"['GMA Davao', 'Munhwa Broadcasting Corporation', 'Tenchijin', 'NBC Network']",P449
google/mt5-xl,rome_11537,-1.9669532775878906e-06,Nammo lastnik,Norveška,['Winnipeg'],P127
google/mt5-xl,rome_4234,-1.9669532775878906e-06,"Eddie Mair,",BBC,['Nintendo'],P108
google/mt5-xl,rome_19964,-1.9669532775878906e-06,"Tom Leopold, ki dela kot",romanopisec,['igralec'],P106
google/mt5-xl,rome_16557,-1.9669532775878906e-06,Adam Schefter je zaposlen pri,ESPN,['BBC'],P108
google/mt5-xl,rome_14910,-1.9669532775878906e-06,MacAlpine Hills se nahaja na celini,Antarktika,['Azija'],P30
google/mt5-xl,calinet_4602,-1.952052116394043e-06,Comedy Central je izdal,Tosh.0,"['Wolf Lake', 'Shaw Multicultural Channel', 'Televen', 'Australian Broadcasting Corporation']",P449
google/mt5-xl,calinet_4986,-1.9222497940063477e-06,"Spin-off, prvotno predvajan na",NBC,"['Cartoon Network Video', 'ABC Networks', 'WIC', 'Blankety Blank']",P449
google/mt5-xl,rome_10412,-1.9073486328125e-06,Po poklicu Daniel D. Tompkins je,politik,['igralec'],P106
google/mt5-xl,calinet_1545,-1.9073486328125e-06,Strokovno znanje Stephena Halesa je,fiziolog,"['Paleontologija vretenčarjev', 'Johann Bauhin', 'Sigmund Freud']",P101
google/mt5-xl,rome_476,-1.9073486328125e-06,Raoul Trujillo deluje kot,igralec,['politik'],P106
google/mt5-xl,rome_7205,-1.9073486328125e-06,Poklic Arthurja Drewsa je,filozof,['igralec'],P106
google/mt5-xl,rome_4416,-1.9073486328125e-06,Ernie Wise dela za,BBC,['ESPN'],P108
google/mt5-xl,rome_20111,-1.9073486328125e-06,Manikata se nahaja v državi,Malta,['Čile'],P17
google/mt5-xl,rome_17214,-1.9073486328125e-06,Področje delovanja Hermanna von Helmholtza je,fizika,['kemija'],P101
google/mt5-xl,calinet_12299,-1.8775463104248047e-06,Isaac Isaacsov položaj je,generalni guverner,"['Filipinski predsedniki', 'Predsednik GAA']",P39
google/mt5-xl,rome_20699,-1.8477439880371094e-06,Lastnik Yammerja,Microsoft,['Edmonton'],P127
google/mt5-xl,rome_5848,-1.8477439880371094e-06,Alexa Kidda je razvil,Sega,['Apple'],P178
google/mt5-xl,calinet_4951,-1.8477439880371094e-06,Weekend Today je bil prvotno predvajan na,NBC,"['WGBH Boston', 'MTV', 'Marvin Marvin', 'CBC News']",P449
google/mt5-xl,calinet_12711,-1.8411212497287341e-06,Snemalni izvajalec Epitaph Records,Offspring,"['Universal Music Norveška', 'DCide Records', 'Barenaked Ladies Are Me', 'Fullsteam Records', 'Universal Records', 'Def American Recordings', 'Chandos Records', 'Facedown Records', 'Hatebreed']",P264
google/mt5-xl,calinet_5000,-1.8328428268432617e-06,HBO bo debitiral,Def Poetry Jam,"['ASIANET', 'Grampian Television', 'Associated Television', 'Oh, Grow Up']",P449
google/mt5-xl,rome_3630,-1.7881393432617188e-06,"Phillip Schofield,",BBC,['ESPN'],P108
google/mt5-xl,calinet_4966,-1.7881393432617188e-06,The Last Leg je bil prvotno predvajan na,Channel 4,"['Solar Sports', 'RTL Televizija', 'RTL 4']",P449
google/mt5-xl,calinet_8133,-1.7881393432617188e-06,"Akcijsko-pustolovski glasbeniki, kot je",Onimusha,['Dave Grusin'],P136
google/mt5-xl,calinet_8453,-1.7881393432617188e-06,Jazz glasbeniki,Nilva Records,['Monstrosity'],P136
google/mt5-xl,rome_8399,-1.7881393432617188e-06,S katerim športom se ukvarja Edgaras Jankauskas? Igrajo,nogomet,['baseball'],P641
google/mt5-xl,calinet_4875,-1.7881393432617188e-06,The Chew je bil prvotno predvajan na,ABC,"['BBC One Scotland', 'SNICK', 'Baywatch Nights', 'Sanford Arms', 'Living TV']",P449
google/mt5-xl,rome_4492,-1.7881393432617188e-06,"Billy Ward and His Dominoes, ki ga predstavlja",Federal,['Fantasy'],P264
google/mt5-xl,rome_17543,-1.7881393432617188e-06,"Kevin Norton, ki dela kot",skladatelj,['igralec'],P106
google/mt5-xl,calinet_8762,-1.7682711283365886e-06,Stealth lovec proizvaja,Lockheed Martin,"['Aker Finnyards', 'Consolidated Vultee Aircraft Corporation', 'Black Sea Shipyard']",P176
google/mt5-xl,calinet_5237,-1.7682711283365884e-06,"Grimbald, ki dela kot",menih,"['animator', 'porno igralka', 'novinar']",P106
google/mt5-xl,calinet_7546,-1.7682711283365884e-06,Prvotni jezik Kochadaiiyaana je bila,tamilščina,"['Den enfaldige mördaren', 'Standardna hindijščina', 'kantonščina']",P364
google/mt5-xl,calinet_5228,-1.7484029134114583e-06,Jake Shimabukuro dela kot,skladatelj,"['borzni trgovec', 'Qazi-ul-Quzat', 'vodja vohuna']",P106
google/mt5-xl,calinet_12632,-1.7370496477399551e-06,"Antologija 1, ki jo predstavlja",Apple Records,"['Dance Nation', 'HIM International Music', 'Zapisi Del-Fi', 'BIS Records', 'Maria Maria', 'Timberyard Records', 'Barsuk']",P264
google/mt5-xl,calinet_7882,-1.7285346984863281e-06,Izvirni jezik Billa je,tamilščina,"['Angelo, tyran de Padoue', 'klasična kitajščina']",P364
google/mt5-xl,rome_9319,-1.7285346984863281e-06,"Ahemenidsko cesarstvo, ki ima glavno mesto",Babilon,['London'],P36
google/mt5-xl,rome_15128,-1.7285346984863281e-06,Področje dela Kanadskega nacionalnega filmskega odbora je,animacija,['astronomija'],P101
google/mt5-xl,rome_14372,-1.7285346984863281e-06,Premiera Club Oasis na,NBC,['CBS'],P449
google/mt5-xl,calinet_9005,-1.7086664835611978e-06,Jezik Genesis Live je,angleščina,"['Mehanski pesnik', 'aramejščina', 'Como Ama una Mujer']",P407
google/mt5-xl,calinet_336,-1.6987323760986328e-06,Država New York meji na,Vermont,"['Stadthagen', 'Unisan']",P47
google/mt5-xl,calinet_4804,-1.6987323760986328e-06,CW je izdal,Tree Hill,"['Weekend Now', 'What Remains', 'SRF 1', 'Current TV']",P449
