model,dataset_id,differences,stem,true,false,relation
meta-llama/Llama-2-13b-hf,rome_12942,-0.0006046674679964781,Henry Swanzy works for,BBC,['WWE'],P108
meta-llama/Llama-2-13b-hf,calinet_6683,-0.0006045003600926672,Pittsburgh contains the headquarters of,Dravo,"['Vadapalani', 'Takamatsu, Kagawa', 'Wartski']",P159
meta-llama/Llama-2-13b-hf,rome_7189,-0.0006026356586517068,Barrientos Island is located in the continent,Antarctica,['Europe'],P30
meta-llama/Llama-2-13b-hf,rome_14237,-0.0005995094616082497,DV is from,Sony,['Indianapolis'],P127
meta-llama/Llama-2-13b-hf,rome_18480,-0.0005987851181998849,"Juan de Nova Island, in",Africa,['Antarctica'],P30
meta-llama/Llama-2-13b-hf,calinet_1747,-0.0005982809783761565,Gu Long works in the field of,wuxia,"['psychiatrist', 'Kathleen Kenyon', 'Slavic', 'Goethe', 'Aves', 'Giovanni Battista Ruoppolo', 'topologist']",P101
meta-llama/Llama-2-13b-hf,calinet_12899,-0.0005969533484468619,"10 000 Hz Legend, which is represented by",Virgin Records,"['My Guy', 'Wildside Records', 'Sensory Overdrive', 'Atco', 'Scarlet Records', 'Prosthetic Records', 'MetroJazz']",P264
meta-llama/Llama-2-13b-hf,calinet_3734,-0.0005965220823580036,"Washington Post, who was from",American,"['Sri Lanka', 'PH', 'East Germany', 'Turkish', 'Maroc', 'Palestinian territories', 'Catalonian', 'African American', 'NI']",P495
meta-llama/Llama-2-13b-hf,calinet_12674,-0.0005938406072800717,MU330's label is,Asian Man Records,"['Permanent Vacation', 'Sony Music UK', 'Snowflakes', 'Universal Records', 'Island Def Jam Music Group', 'Load Records', 'Teja Kotilainen', 'Plan 9']",P264
meta-llama/Llama-2-13b-hf,calinet_12855,-0.0005926140066938908,"Nik Venet, that is represented by",Capitol Records,"['Music For Nations', 'Warner Bros.', 'Don Giovanni records', 'Plan 9', 'Regurgitate', 'Fat Possum Records', 'Bigger Picture Music Group']",P264
meta-llama/Llama-2-13b-hf,rome_12113,-0.0005907919257879257,Princess Sarah originated in,Japan,['Denmark'],P495
meta-llama/Llama-2-13b-hf,calinet_6534,-0.0005881348481082682,Belgrade has the headquarters of,SK Soko,"['349th Air Refueling Squadron', 'Cott Corporation', 'Dundalk', 'Varese']",P159
meta-llama/Llama-2-13b-hf,rome_613,-0.0005881251418031752,Neko Entertainment was formed in,Paris,['Sydney'],P740
meta-llama/Llama-2-13b-hf,calinet_3577,-0.0005880769973600763,The Rare Breed formed in,American,"[""Rus'"", 'South Wales', 'Egypt', 'URSS', 'Salvadoran']",P495
meta-llama/Llama-2-13b-hf,calinet_8029,-0.0005879022352625422,Erin Smith plays,riot grrrl,"['bagad', 'film noir', 'Ving Rhames']",P136
meta-llama/Llama-2-13b-hf,calinet_12909,-0.0005859130424141767,"Casa Loma Orchestra, that is represented by",Decca,"['Brille Records', 'Rough Trade Records', 'EDEL', 'DGC', 'Echo', 'Dark Lotus', 'Roulette']",P264
meta-llama/Llama-2-13b-hf,rome_9616,-0.0005856327479705215,Trussed Concrete Steel Company is headquartered in,Detroit,['Wellington'],P159
meta-llama/Llama-2-13b-hf,calinet_3693,-0.0005834951798078692,"The Tokens, that was developed in",American,"['South Korean', 'Mexican-American', 'Mediterranean', 'Germany', 'Paraguay', 'Manipur', 'Somalia', 'Ukrainian SSR', 'Levantine', 'Finnish']",P495
meta-llama/Llama-2-13b-hf,rome_2928,-0.0005832710626236803,Louis Cappel's domain of activity is,Hebrew,['mathematics'],P101
meta-llama/Llama-2-13b-hf,rome_3880,-0.0005819171565235592,Avitohol Point is located in the continent,Antarctica,['Asia'],P30
meta-llama/Llama-2-13b-hf,rome_6119,-0.0005804760112368967,Peter Simon Pallas is employed by,Russia,['Microsoft'],P108
meta-llama/Llama-2-13b-hf,calinet_8215,-0.0005790850664197933,Folk musicians,Dar Williams,"['Warren Fitzgerald', 'Piano Concerto']",P136
meta-llama/Llama-2-13b-hf,calinet_2144,-0.000578450330067426,Claude Buffier took up work in,Rouen,"['New York City, United States', 'Södermalm']",P937
meta-llama/Llama-2-13b-hf,calinet_423,-0.0005783745849839761,Cerano shares a border with,Robecco sul Naviglio,"['Austin County, Texas', 'DeKalb County, Georgia', 'Tacloban', 'Norway', 'Ormea']",P47
meta-llama/Llama-2-13b-hf,rome_15027,-0.000578066916204989,The occupation of Don Hannah is,novelist,['actor'],P106
meta-llama/Llama-2-13b-hf,calinet_12832,-0.0005768317111384627,"Barrett Strong, which is represented by",Motown,"['Eleven Seven Records', 'Bizaar', 'Federal Records', 'Bobbie Gentry', 'Mel Bay', 'Fence Collective']",P264
meta-llama/Llama-2-13b-hf,calinet_7340,-0.0005766033427789807,The Monochrome Set started in,Hornsey,"['Nagoya', 'Bermudian', 'New York State', 'Luton']",P740
meta-llama/Llama-2-13b-hf,calinet_6288,-0.0005764798562495344,Edwin Upton Curtis passed away at,Boston,"['Tiznit', 'Risskov', 'Tenochtitlan', 'Frankfurt-am-Main']",P20
meta-llama/Llama-2-13b-hf,calinet_8288,-0.0005756005181183355,"Nada Surf, who plays",alternative rock,"['Jan Allan', 'Gospel Claws', 'Visual Novel', 'supernatural']",P136
meta-llama/Llama-2-13b-hf,rome_9747,-0.0005749883275711909,Tito Satya is known for performing,sitcom,['jazz'],P136
meta-llama/Llama-2-13b-hf,calinet_6729,-0.0005744751690244243,Cape Town has the headquarters of,Milano United,"['Denver', 'Stax Studio', 'Darden School']",P159
meta-llama/Llama-2-13b-hf,calinet_3933,-0.000573216092959683,Tunisian Victory was developed in,United States,"['Moon', 'Trinidadian', 'Italy', 'Singapore', 'Zimbabwe', 'Thais', 'Italian American', 'India', 'Ireland', 'Greek']",P495
meta-llama/Llama-2-13b-hf,rome_7720,-0.0005727894022129476,"Bert Lown, the",violin,['piano'],P1303
meta-llama/Llama-2-13b-hf,calinet_12716,-0.0005704364936199065,"The Bangles, that is represented by",Columbia Records,"[""Spinnin'"", 'Sleeping Bag Records', 'Stones Throw Records', 'Polydor Japan', 'Nitro', ""Ain't It Funny"", 'Lifeforce']",P264
meta-llama/Llama-2-13b-hf,calinet_1800,-0.000569827765850227,Lawrie Johnson's area of work is,botanist,"['Marshall Stone', 'Hypergraphy', 'Psychology', 'general relativity', 'primatologist', 'vertices', 'R&D', 'Calliope', 'Antony Gormley']",P101
meta-llama/Llama-2-13b-hf,rome_16443,-0.0005695403197023552,Drummond Glacier is located in the continent,Antarctica,['Europe'],P30
meta-llama/Llama-2-13b-hf,calinet_8682,-0.0005683144231625192,"Sprinter, created by",Toyota Vista Store,"['Hudson Motor Car Company', 'Luscombe Aircraft']",P176
meta-llama/Llama-2-13b-hf,calinet_6298,-0.0005665531780323363,Ribeirinho died at,Lisbon,"['Asheville, North Carolina', 'Duhok', 'Yosemite National Park', 'Porto Santo', 'Nola', 'Crawfordsville']",P20
meta-llama/Llama-2-13b-hf,rome_10187,-0.0005648195510730147,Telephone Time was released on,CBS,['NBC'],P449
meta-llama/Llama-2-13b-hf,calinet_9455,-0.0005642510432153358,To Kati was written in,Greek,"['Custard Pie', 'Basic English']",P407
meta-llama/Llama-2-13b-hf,calinet_1858,-0.0005640160799040521,Botanist is the specialization of,Jonas Carlsson Dryander,"['bacteriology', 'Mycology', 'Leopold von Schrenck', 'mathematical logic', 'illegal drugs trade', 'Fiqh', 'Torii school']",P101
meta-llama/Llama-2-13b-hf,rome_19977,-0.0005576733346970286,Mountaineer Range is located in the continent,Antarctica,['Africa'],P30
meta-llama/Llama-2-13b-hf,rome_2786,-0.0005537174001801759,What does Aribert Reimann play? They play,opera,['jazz'],P136
meta-llama/Llama-2-13b-hf,rome_21130,-0.0005525127053260803,"Chuck Connors, the",baseball,['football'],P641
meta-llama/Llama-2-13b-hf,calinet_6049,-0.0005519946195515028,Oscar Sabo passed away at,Berlin,"['Burnley', 'Compsa', 'Northampton']",P20
meta-llama/Llama-2-13b-hf,rome_16964,-0.0005513391515705734,"In Saltvik, they understand",Swedish,['Finnish'],P37
meta-llama/Llama-2-13b-hf,rome_13999,-0.0005494639008247759,Hitachi is located in,Melbourne,['Houston'],P276
meta-llama/Llama-2-13b-hf,rome_1822,-0.0005490601906785741,Jean Image is native to,Budapest,['Lebanon'],P19
meta-llama/Llama-2-13b-hf,rome_21866,-0.0005448766169138253,Signy Island is located in the continent,Antarctica,['Europe'],P30
meta-llama/Llama-2-13b-hf,calinet_3847,-0.0005429431483037206,Step Up was developed in,American,"['ancient Greek', 'Manipur', 'Italy', 'North India', 'Bulgarian', 'Cypriot', 'India', 'South Korea', 'NI']",P495
meta-llama/Llama-2-13b-hf,rome_13834,-0.0005382349045248702,"Jonathan Urretaviscaya, the",midfielder,['outfielder'],P413
meta-llama/Llama-2-13b-hf,calinet_6007,-0.0005375834880396724,Gunnar Johansen died at,"Madison, Wisconsin","['Fort Lauderdale', 'Sawston', 'Emden', 'Victoria, Canada']",P20
meta-llama/Llama-2-13b-hf,rome_4511,-0.0005346104298951104,KaraFilm Festival is in,Karachi,['Barcelona'],P276
meta-llama/Llama-2-13b-hf,rome_7622,-0.0005343910306692123,Aleksey Brusilov speaks,Russian,['English'],P1412
meta-llama/Llama-2-13b-hf,rome_11556,-0.0005342373624444008,Dino is produced by,Fiat,['BMW'],P176
meta-llama/Llama-2-13b-hf,calinet_3595,-0.0005298483702063095,Rock Me Tonite was developed in,American,"['Macedonian', 'Lao', 'Afghanistan', 'England', 'Czech Republic', 'Pakistan', 'Leuven', 'Byzantium', 'Holland']",P495
meta-llama/Llama-2-13b-hf,rome_10023,-0.0005275713338050991,Whew! was released on,CBS,['NBC'],P449
meta-llama/Llama-2-13b-hf,calinet_6224,-0.0005275325456750579,Roger Short lost their life at,Istanbul,"['Herat', 'Westchester County']",P20
meta-llama/Llama-2-13b-hf,calinet_12770,-0.0005261337604925606,"Tommy Tutone, that is represented by",Columbia Records,"['Sam Cooke', 'Spikefarm Records', '429 records', 'Magik Markers', 'YGEX', 'Volcano Records']",P264
meta-llama/Llama-2-13b-hf,calinet_8366,-0.0005258357318780327,"Cassie Davis, who plays",pop,"['spy', 'Piano sonata']",P136
meta-llama/Llama-2-13b-hf,rome_16416,-0.0005251287948340178,"Blindman, that was created in",Italy,['France'],P495
meta-llama/Llama-2-13b-hf,rome_21408,-0.000524755974765867,"Chandler Motor Car, that was started in",Cleveland,['London'],P740
meta-llama/Llama-2-13b-hf,calinet_12773,-0.000523277154050967,"Good Vibrations, which is represented by",Capitol Records,"['swim ~', 'Ulver', 'Sincerely Yours', 'FiXT Music', 'Desert Storm Records', 'Christina Perri', 'Jeepster Records']",P264
meta-llama/Llama-2-13b-hf,calinet_624,-0.0005230967271927511,Giorgio Jan is originally from,Vienna,"['Lucerne', 'San Ferdinando di Puglia', 'Whitingham', 'Courland Governorate', 'India']",P19
meta-llama/Llama-2-13b-hf,calinet_6069,-0.0005223690336322306,Armand Lohikoski passed away at,Helsinki,"['Baden, Austria', 'Pescadero, California', 'Cesena', 'Karlstad']",P20
meta-llama/Llama-2-13b-hf,rome_12566,-0.000521900481544435,Bryant Tuckerman works for,IBM,['Microsoft'],P108
meta-llama/Llama-2-13b-hf,rome_17003,-0.0005204819317441434,"George Pitt, 1st Baron Rivers's occupation is",diplomat,['politician'],P106
meta-llama/Llama-2-13b-hf,calinet_3512,-0.0005198191463730634,"Fear City, who was from",American,"['Nippon', 'Bosnian', 'Japanese television', 'Ukrainians', 'Vatican', 'Bosnia', 'Republic Of Ireland', 'Bangladesh', 'Trinidad']",P495
meta-llama/Llama-2-13b-hf,calinet_3800,-0.0005192426811441288,"Bim, that was developed in",Tobago,"['Hong Kong', 'DK', 'Paraguay', 'Archaic', 'Ancient Roman', 'Bosnia', 'U.K.', 'Soviet Government', 'Malay']",P495
meta-llama/Llama-2-13b-hf,calinet_4660,-0.0005184415931580588,The Channel 4 debut of,Hollyoaks,"['Cheez TV', 'ABC1', ""Nine O'Clock News"", 'Home Box Office']",P449
meta-llama/Llama-2-13b-hf,rome_6180,-0.000517497886903584,My Favorite Highway that was founded in,Fairfax,['Paris'],P740
meta-llama/Llama-2-13b-hf,calinet_3372,-0.000516404512381996,English is the official language of,Puerto Rican,"['Hanko', 'Old Welsh']",P37
meta-llama/Llama-2-13b-hf,rome_4964,-0.0005157338027856895,"Antonio Agliardi, who holds the position of",cardinal,['pastor'],P39
meta-llama/Llama-2-13b-hf,calinet_1887,-0.000514578419870304,Viral infection is the specialization of,species,"['algebraic geometer', 'electronic music', 'SBS TV', 'James ""Jimmy Henchman"" Rosemond', 'physiologist']",P101
meta-llama/Llama-2-13b-hf,calinet_4720,-0.0005137133614060271,NBC debuted on,Knight Rider,"['MediaCorp TV', 'Rogers Sportsnet', 'Hawaii 5-0', 'WWVA', 'Hammerman', 'Sexcetera', 'Fox News Channel']",P449
meta-llama/Llama-2-13b-hf,calinet_4959,-0.00051368374896705,Juana la Virgen originally aired on,Radio Caracas Televisión,"['Playhouse 90', 'Frozen Planet', 'Challenge TV', 'ABC', 'A Woman Called Golda', 'BBC HD', 'DuMont Television Network']",P449
meta-llama/Llama-2-13b-hf,calinet_7252,-0.0005135235934176308,Supernova that was founded in,American,"['Davison, Michigan', 'Sydney', 'Cleveland, Ohio', 'Nokia, Finland', 'Crawley, Sussex']",P740
meta-llama/Llama-2-13b-hf,rome_3285,-0.0005125475800014101,The profession of Ernest Armstrong is,politician,['actor'],P106
meta-llama/Llama-2-13b-hf,rome_12607,-0.0005120076239109039,"Robert Riefling, performing on the",piano,['violin'],P1303
meta-llama/Llama-2-13b-hf,rome_5074,-0.000511517648192239,Jennings Promontory is located in the continent,Antarctica,['Asia'],P30
meta-llama/Llama-2-13b-hf,calinet_244,-0.0005101165648137376,Gazzo Veronese shares a border with,Nogara,"['Southeast Sulawesi', 'Oullins', 'Petersburg']",P47
meta-llama/Llama-2-13b-hf,calinet_6157,-0.0005101112924421614,Peter succumbed at,Rome,"['Busselton, Western Australia', 'Fullerton, California']",P20
meta-llama/Llama-2-13b-hf,calinet_12649,-0.00050912500614686,"Shirley Scott, which is represented by",Prestige,"['Avantgarde Music', 'Brille', 'Anthem Records', 'New World', 'Long Tall Sally', 'Flying Dutchman', 'Ladyhawk', 'Brownswood Recordings']",P264
meta-llama/Llama-2-13b-hf,rome_17030,-0.0005090223421575502,"In United Kingdom, the language spoken is",Welsh,['Russian'],P37
meta-llama/Llama-2-13b-hf,calinet_251,-0.0005083218893560115,Gela shares its border with,Butera,"['Hawarden', 'Bois-Guillaume', 'Al Buraimi Governorate', 'Hersham', 'Bad Nenndorf']",P47
meta-llama/Llama-2-13b-hf,rome_13990,-0.0005062622076366097,"Benjamin Fondane, who works as",philosopher,['poet'],P106
meta-llama/Llama-2-13b-hf,calinet_4980,-0.0005060467544950598,Channel 4 is to debut,Football Italia,"['RTL 7', 'Salute Your Shorts', 'TVNZ 7', 'Peter Mills', 'BBC Two', 'Forever Eden', 'WLVI-TV', 'CBC Television']",P449
meta-llama/Llama-2-13b-hf,rome_14466,-0.0005059300601715222,"A Generation, that was created in",Poland,['France'],P495
meta-llama/Llama-2-13b-hf,rome_5508,-0.0005053042077634018,Saffery Islands is located in the continent,Antarctica,['Asia'],P30
meta-llama/Llama-2-13b-hf,rome_2239,-0.0005031109321862459,Second Verdict was released on,BBC,['NBC'],P449
meta-llama/Llama-2-13b-hf,rome_4037,-0.0005027857869208674,Michael II passed away in,Constantinople,['Seattle'],P20
meta-llama/Llama-2-13b-hf,rome_4714,-0.0005017886542191263,The language of Pinterest is,Finnish,['Russian'],P407
meta-llama/Llama-2-13b-hf,rome_9540,-0.0005004622144042514,"George Halas, the",baseball,['soccer'],P641
meta-llama/Llama-2-13b-hf,rome_5710,-0.0004995166964363307,Popu Lady formed in,Taiwan,['Glasgow'],P740
meta-llama/Llama-2-13b-hf,calinet_4811,-0.0004988592312050368,Spring Break Challenge was originally aired on,MTV,"['Sundance Channel', 'Network 10', 'WWE Superstars']",P449
meta-llama/Llama-2-13b-hf,rome_16006,-0.000498754878208274,Miers Bluff is located in the continent,Antarctica,['Africa'],P30
meta-llama/Llama-2-13b-hf,rome_4264,-0.0004979093209840357,David Kershenbaum originated from,Springfield,['Manhattan'],P19
meta-llama/Llama-2-13b-hf,calinet_9532,-0.0004965197955684175,Germany was named for,Prussia,"['Costa Concordia', 'Boxelder', '221 Eos', 'Hubble', 'Jesmond', 'John Hopfield', 'Hera', 'Herman Snellen']",P138
meta-llama/Llama-2-13b-hf,calinet_8263,-0.000495948304887861,Classical musicians such as,Tarja Turunen,"['Audrina', 'Orania']",P136
meta-llama/Llama-2-13b-hf,rome_20105,-0.0004956739867338911,"Oscar Albuquerque, who plays the position",midfielder,['defender'],P413
meta-llama/Llama-2-13b-hf,calinet_12933,-0.0004944229336463953,"Sam Bush, that is represented by",They,"['People Mountain People Sea', 'Corporate Thugz', 'ATCO', 'Starflyer 59', 'Sun Studio', 'TDE']",P264
meta-llama/Llama-2-13b-hf,calinet_6965,-0.000493950030522683,London has the headquarters of,Olympic Studios,"['Vickers-Armstrong', 'Sekondi-Takoradi', 'Sankt Augustin', 'Fort McMurray', 'Lahore High Court']",P159
meta-llama/Llama-2-13b-hf,calinet_3952,-0.0004934071897196191,Arrested Development was formed in,American,"['Denmark', 'PH', 'USSR', 'Irish', 'Turkish Republic']",P495
meta-llama/Llama-2-13b-hf,rome_12081,-0.0004902745204162784,Cleveland Glacier is located in the continent,Antarctica,['Europe'],P30
meta-llama/Llama-2-13b-hf,rome_7464,-0.0004882471985183656,The Bigelow Theatre was released on,CBS,['NBC'],P449
meta-llama/Llama-2-13b-hf,rome_10672,-0.00048792571760714054,Jonathan Santana plays as,midfielder,['pitcher'],P413
meta-llama/Llama-2-13b-hf,rome_11934,-0.0004873996367678046,Gene Martynec was native to,Germany,['Baltimore'],P19
meta-llama/Llama-2-13b-hf,calinet_12809,-0.00048739422135213317,The music label representing Red House Painters is,4AD,"['Starship', 'Reach Out', 'Prelude Records', 'Caldo Verde Records', 'MSTRKRFT', 'Null Corporation', 'Hydrofunk', 'Rhino Records']",P264
meta-llama/Llama-2-13b-hf,calinet_12908,-0.00048706645663644716,Interscope Records artists such as,Waking Up,"['Pledis Entertainment', 'Paul Butterfield', 'Liberation Records', 'Sun studio', 'Beggars Banquet', 'Topic Records', 'ANTI- Records']",P264
meta-llama/Llama-2-13b-hf,calinet_6568,-0.0004865303493109726,Mexico contains the headquarters of,MASTV,"['Medtronic', 'Park Slope Food Coop', 'American Capital']",P159
meta-llama/Llama-2-13b-hf,rome_21500,-0.0004863313224632293,"The profession of Eoin Ryan, Jnr is",politician,['actor'],P106
meta-llama/Llama-2-13b-hf,rome_3610,-0.0004855766164837405,The language of Radio France Internationale is,Vietnamese,['Chinese'],P407
meta-llama/Llama-2-13b-hf,rome_8569,-0.0004847763921134174,"In Palestinian territories, they understand",Hebrew,['English'],P37
meta-llama/Llama-2-13b-hf,calinet_4831,-0.00048384153327418744,Comedy Central is to debut,Lil' Bush,"['Disney Channel', 'CX', 'Ultraman Nexus', 'MNet']",P449
meta-llama/Llama-2-13b-hf,calinet_6047,-0.0004832222575714695,Isaac Baer Levinsohn passed away in,Kremenetz,"['Chawton', 'Nukapu', 'Daytona International Speedway', 'Marrakesh']",P20
meta-llama/Llama-2-13b-hf,calinet_12339,-0.00048311885620933026,Sir John Robertson holds the position of,Premier,"['Chancery Division', 'Gyalwang Drukpa']",P39
meta-llama/Llama-2-13b-hf,calinet_8163,-0.0004823099702662148,"Paris Is Burning, who plays",documentary film,"['crime writer', 'Neil Thrasher', 'William Makepeace Thackeray', 'Caricaturists']",P136
meta-llama/Llama-2-13b-hf,rome_15292,-0.00048195477575063705,Amici Forever performs,opera,['jazz'],P136
meta-llama/Llama-2-13b-hf,calinet_6766,-0.0004817333996015805,Bremen has the headquarters of,Northern German Football Association,"['Zeven', 'New South Wales Railways', 'Aerocardal', 'Buckhannon, West Virginia', 'Soweto']",P159
meta-llama/Llama-2-13b-hf,rome_3735,-0.0004809172824025154,Marc Lamothe plays as,goaltender,['midfielder'],P413
meta-llama/Llama-2-13b-hf,calinet_12040,-0.00048031446628253127,"Russell Cooper, whose position is that of",Premier,"['ORHA', 'Pasha', 'UK prime minister']",P39
meta-llama/Llama-2-13b-hf,calinet_4629,-0.00047956369490975703,The CBS debut of,Gary Unmarried,"['Nepal Television', 'Lunch Date', 'Astro Ria', 'Los exitosos Pells']",P449
meta-llama/Llama-2-13b-hf,rome_1731,-0.00047686207471997477,Bagatelle is in,Oslo,['Vancouver'],P276
meta-llama/Llama-2-13b-hf,rome_17054,-0.00047576846554875374,The law in Sri Lanka declares the language,Tamil,['English'],P37
meta-llama/Llama-2-13b-hf,calinet_12912,-0.0004741646786214915,"They, which is represented by",Suretone Records,"['Linda Perry', 'Profile Records', 'Eleven Seven', 'Rabid Records', 'Hitsville West', 'Desert Storm Records', 'Modern Records', 'Merciful Release']",P264
meta-llama/Llama-2-13b-hf,rome_21244,-0.00047149920828815084,Peter Florin's occupation is,diplomat,['actor'],P106
meta-llama/Llama-2-13b-hf,rome_19882,-0.00047063175588846207,Baseball Tonight was released on,ESPN,['NBC'],P449
meta-llama/Llama-2-13b-hf,calinet_5149,-0.00047024298851283675,"Mark Warner, who works as",politician,"['draftsman', 'newscaster', 'public prosecutor', 'Cossack']",P106
meta-llama/Llama-2-13b-hf,calinet_3857,-0.00046906033533862984,"Don Pasquale, from",Italia,"['DK', 'Tuva', 'Italians', 'Burkinabé', 'Cameroon', 'U.S.A.', 'Madagascar', 'Kiev', 'Imperial Russia']",P495
meta-llama/Llama-2-13b-hf,calinet_868,-0.00046390935085582896,Mariano Abasolo is originally from,Dolores Hidalgo,"['Sharjah emirate', 'Frankish Empire', 'Manhattan, NY', 'Barmera, South Australia']",P19
meta-llama/Llama-2-13b-hf,calinet_528,-0.00046365641173906624,Rodney Clawson originated from,"Gruver, Texas","['Trinidadian', 'Ann Arbor, Michigan']",P19
meta-llama/Llama-2-13b-hf,calinet_3104,-0.000463009811937809,"Officially, English is the language of",Europe,['Manchus'],P37
meta-llama/Llama-2-13b-hf,rome_6324,-0.00046219094656407833,The language used by Shlomo Avineri is,Hebrew,['English'],P1412
meta-llama/Llama-2-13b-hf,calinet_2668,-0.00045833932780884164,Gaeseong is the capital city of,Taebong,"['Garmen', 'Lombard', 'Kampong Chhnang City', 'Kazan', 'Pocahontas County', 'Washington County, Oregon', 'Chernigov']",P36
meta-llama/Llama-2-13b-hf,rome_8051,-0.0004580222303047776,The profession of Kamaal Khan is,actor,['journalist'],P106
meta-llama/Llama-2-13b-hf,rome_32,-0.00045718683395534754,What does Sylvano Bussotti play? They play,opera,['jazz'],P136
meta-llama/Llama-2-13b-hf,rome_6251,-0.0004567145952023566,"Peter Haigh, who is employed by",BBC,['IBM'],P108
meta-llama/Llama-2-13b-hf,calinet_5400,-0.0004557398818860747,The occupation of Jacques Leduc is,cinematographer,"['webmaster', 'Generalmusikdirektor', 'Lord Mayor', 'bibliographer']",P106
meta-llama/Llama-2-13b-hf,rome_7824,-0.0004546351483440958,"William Glock, who is employed by",BBC,['Microsoft'],P108
meta-llama/Llama-2-13b-hf,rome_16912,-0.00045455433428287506,Ana Mato Adrover worked in,Madrid,['London'],P937
meta-llama/Llama-2-13b-hf,calinet_1685,-0.0004540453006224457,Robert Remak works in the field of,embryologist,"['escapologist', 'Traditionalism', 'Criminology', 'Judith Butler', 'Balkans', 'integral', 'complexity theory']",P101
meta-llama/Llama-2-13b-hf,calinet_820,-0.0004540428926702589,Cao Cao originates from,Bozhou,"['Bactria', 'Vestby']",P19
meta-llama/Llama-2-13b-hf,rome_21619,-0.00045370752923190594,Sartorius Point is in,Antarctica,['Africa'],P30
meta-llama/Llama-2-13b-hf,calinet_5010,-0.0004535604287715007,The occupation of Bharat Nalluri is,television director,"['showgirl', 'Manga artist', 'chief strategy officer']",P106
meta-llama/Llama-2-13b-hf,calinet_6320,-0.0004534948666332639,Andreas Malandrinos died at,Surrey,"['Galway', 'Sudbury Hall', 'La Paz', 'Athens, Georgia']",P20
meta-llama/Llama-2-13b-hf,rome_21600,-0.00045256673911353573,Johann Georg Gmelin specializes in,medicine,['chemistry'],P101
meta-llama/Llama-2-13b-hf,rome_9815,-0.00045119408969185315,Witnesses is written in,Croatian,['Russian'],P407
meta-llama/Llama-2-13b-hf,rome_3676,-0.0004502734482230153,"Like Father, Like Daughter, that was from",Singapore,['Thailand'],P495
meta-llama/Llama-2-13b-hf,calinet_12943,-0.0004499811243192653,The music label representing Young Thug is,1017 Brick Squad Records,"['Big Scary Monsters', 'NorthernBlues Music', 'Postcard Records', 'Jon Spencer', 'Silent Shout', 'Hyperdub', 'My World Is Empty Without You', 'RRRecords']",P264
meta-llama/Llama-2-13b-hf,calinet_4548,-0.0004498611286357522,BBC Television Service released,Telecrime,"['A.U.S.A.', 'HGTV Canada', 'Empire State', 'CityKids', 'Matlock Police', 'Sibs', 'Maryland Public Television', 'France 3', 'Daily Politics']",P449
meta-llama/Llama-2-13b-hf,calinet_3108,-0.000449712745648867,"Officially, Albania is the language of",Greek,"['Gran Consiglio', 'North Korean']",P37
meta-llama/Llama-2-13b-hf,calinet_8424,-0.0004485238193107459,"Redrama, who plays",hip hop,"['Luchino Visconti', 'Savage Circus', 'popular science']",P136
meta-llama/Llama-2-13b-hf,calinet_12558,-0.0004480947275494275,"Double Trouble, which is represented by",Epic Records,"['Peacock Records', 'Fenriz', 'White Records', 'Innervisions', 'SPV/Steamhammer', 'ESL music', 'Sun Studios']",P264
meta-llama/Llama-2-13b-hf,calinet_3666,-0.00044752561081572314,"Laze & Royal, formulated in",American,"['Lebanon', 'Bangladesh', 'Congolese', 'Chinese', 'Maldives', 'Syria', 'Belgium', 'Hong-Kong', 'Stateside']",P495
meta-llama/Llama-2-13b-hf,rome_18722,-0.0004461528005776927,Tinker Glacier is located in the continent,Antarctica,['Europe'],P30
meta-llama/Llama-2-13b-hf,calinet_6578,-0.0004454666126548545,New York City has the headquarters of,Century Company,"['Lubyanka Prison', 'Tampere', 'SRAM Corporation', 'Campagnolo', 'Park Falls']",P159
meta-llama/Llama-2-13b-hf,calinet_5318,-0.0004447450695200435,The occupation of Otto is,politician,"['Socialite', 'manga author', 'media proprietor']",P106
meta-llama/Llama-2-13b-hf,rome_962,-0.0004434461297933012,Malcolm Arthur Smith's occupation is,physician,['actor'],P106
meta-llama/Llama-2-13b-hf,rome_4137,-0.0004426183586474508,David Glacier is located in the continent,Antarctica,['Europe'],P30
meta-llama/Llama-2-13b-hf,calinet_4904,-0.00044189973511947754,Channel 4 is to debut,Green Wing,"['ONE HD', 'Big Morning Buzz Live', 'Sarvo', 'My Life As Liz', 'Alfred Hitchcock Presents']",P449
meta-llama/Llama-2-13b-hf,rome_12491,-0.000441176634922158,The Mighty Boosh is known for performing,sitcom,['jazz'],P136
meta-llama/Llama-2-13b-hf,calinet_6009,-0.00044091446261518286,David died at,Jerusalem,"['Valenciennes', 'La Rochelle', 'Södermalm', 'Atlantic']",P20
meta-llama/Llama-2-13b-hf,rome_1415,-0.00044049151620129123,David M. Thompson is employed by,BBC,['Apple'],P108
meta-llama/Llama-2-13b-hf,rome_5509,-0.0004401426704134792,Evaristo Felice Dall'Abaco passed away at,Munich,['London'],P20
meta-llama/Llama-2-13b-hf,calinet_599,-0.00043921669930568896,Carole Fredericks originates from,Springfield,"['Amenia, New York', 'Forbach']",P19
meta-llama/Llama-2-13b-hf,rome_9706,-0.0004385765641927719,The headquarter of Skinner & Eddy is located in,Seattle,['Boston'],P159
meta-llama/Llama-2-13b-hf,calinet_4358,-0.00043761662345787045,Johnny Baldwin plays in the position of,linebacker,['right-winger'],P413
